KOPD|75.0,0.0,0.0,0.0,0.0,25.0,0.0
KPIT|22.2,0.0,7.7,37.7,0.0,32.4,9.7
KHRB|58.7,0.0,0.0,5.3,0.0,36.0,0.0
KSBP|25.9,40.5,14.5,2.6,0.0,16.5,0.0
KWDR|74.9,0.0,0.1,0.5,0.0,24.5,0.0
LART|0.0,0.0,36.5,19.6,2.3,41.5,0.0
LNTFH|75.0,0.0,0.7,5.2,0.0,19.2,0.0
LAMH|28.4,0.0,23.1,1.9,0.0,46.7,0.0
LAOV|50.0,0.0,0.9,9.4,0.0,39.8,0.0
LITL|68.6,0.0,3.9,1.8,0.0,25.8,92.8
LICHF|40.3,0.0,7.0,38.0,0.6,14.2,0.0
LCPP|60.4,0.0,0.0,0.0,0.0,39.6,0.0
BOC|0.0,75.0,8.4,8.3,0.0,8.3,0.0
LDEL|38.3,0.0,1.8,11.5,2.6,45.8,0.0
LOVAL|66.3,0.9,2.3,12.9,0.0,17.6,0.0
LUPL|46.6,0.2,11.3,31.9,0.0,10.1,0.0
MAHM|25.2,0.1,15.9,36.9,5.0,16.9,7.7
MPRJ|58.9,0.0,3.8,0.5,0.0,36.8,0.0
MMLG|33.6,0.0,1.3,55.7,0.0,9.4,0.0
MASM|58.5,0.0,6.9,12.2,0.0,22.5,0.0
MMFS|52.1,0.0,1.3,41.4,0.0,5.3,0.0
MHRI|82.7,0.0,0.5,3.6,0.0,13.3,0.0
GESCO|51.0,0.0,1.9,30.1,0.1,16.8,0.0
MAND|51.2,3.1,2.5,6.1,0.0,37.0,71.8
MNPT|44.8,0.0,0.1,1.3,0.0,53.8,0.0
MGLC|27.4,0.0,1.1,1.1,0.0,70.3,52.2
MNGL|38.4,0.0,1.4,0.4,0.0,59.8,10.4
MGRI|57.1,0.0,9.8,0.2,0.0,33.0,0.0
PIRLS|75.0,0.0,0.0,0.0,0.0,25.0,0.0
MRGC|54.3,0.0,5.7,0.4,0.0,39.6,92.0
MRCO|59.6,0.1,2.6,31.0,0.0,6.7,0.0
MARUTI|0.0,56.2,14.0,22.0,0.0,7.8,0.0
MAST|51.9,0.0,7.3,14.9,0.0,25.9,0.0
MAXL|40.5,0.0,23.4,27.4,0.0,8.7,62.8
MYUN|75.0,0.0,0.2,2.2,0.0,22.7,0.0
MCRL|20.9,24.7,9.8,30.8,0.0,13.7,11.7
MRCR|40.2,0.0,1.4,16.2,0.0,42.2,0.0
EMER|0.0,51.8,18.2,1.0,0.0,29.1,0.0
MICE|8.0,0.0,0.0,0.0,0.0,91.2,54.4
MITH|33.7,0.0,0.1,1.0,0.0,65.2,0.0
MIND|14.6,1.9,10.5,35.6,0.0,37.4,0.0
MIRC|55.1,0.0,0.6,4.8,0.0,39.5,0.0
MZTN|64.9,1.1,0.1,0.0,0.0,33.9,0.0
MMTC|89.9,0.0,6.1,0.2,0.0,3.8,0.0
MOIL|80.0,0.0,2.6,6.8,0.0,10.6,0.0
MNIT|49.9,0.0,1.3,38.5,0.0,10.2,0.0
MOCH|0.0,72.1,2.5,3.0,0.0,22.4,0.0
MRBR|16.3,0.0,0.1,0.1,0.0,83.5,100.0
MHSS|37.5,28.1,5.8,16.7,0.0,12.0,10.2
MOTIL|74.1,0.0,7.5,5.3,0.0,13.1,0.0
BFL|0.0,60.5,4.7,26.2,0.0,8.6,0.0
MACM|75.0,0.0,0.1,0.1,0.0,24.9,0.0
MRF|26.8,0.5,9.4,8.8,0.0,54.7,0.6
MRPL|88.6,0.0,3.1,0.6,0.0,7.7,0.0
MTEL|42.8,0.0,1.7,23.0,0.0,32.5,5.1
MTNL|56.3,0.0,21.1,0.9,1.7,20.1,0.0
MUKD|73.4,0.0,5.2,0.6,0.0,20.8,39.0
MJSW|39.0,26.0,1.0,0.3,0.0,33.7,0.0
MUTFL|75.0,0.0,3.4,15.7,0.0,5.9,0.0
NRAG|74.8,0.0,0.0,0.0,0.0,25.2,0.0
NRSP|64.8,0.0,0.0,0.1,0.0,35.1,0.0
NALCO|80.9,0.0,9.5,3.3,0.0,6.3,0.0
JLSP|55.4,0.2,0.6,4.2,0.0,39.6,0.0
NTPH|52.0,1.5,7.8,16.6,0.0,26.0,0.0
NTFR|89.7,0.0,6.7,0.0,0.0,3.6,0.0
NABF|44.1,0.0,0.2,30.1,0.0,25.6,0.0
POLN|38.8,0.0,13.2,8.0,0.0,40.0,15.5
NAVN|61.8,0.0,13.5,6.9,0.0,17.8,0.0
NRCN|21.3,0.0,11.1,31.5,0.0,36.1,29.6
NDTV|61.5,0.0,0.5,2.9,0.0,35.2,0.0
NWSE|61.8,1.8,4.9,8.7,0.0,22.9,0.0
NEST|0.0,62.8,4.5,12.5,0.0,20.3,0.0
MIDDY|61.0,0.0,0.1,2.8,0.0,36.2,0.0
NYVL|90.0,0.0,8.3,0.1,0.0,1.6,0.0
NHPC|86.0,0.0,3.9,1.9,0.0,8.3,0.0
NIIT|34.2,0.0,13.0,13.5,0.0,39.3,0.0
NIITT|31.3,0.0,15.9,33.3,0.0,19.7,0.0
NILK|64.1,0.0,4.2,2.3,0.0,29.4,0.0
NITCO|48.9,0.0,0.3,10.8,0.0,40.0,87.3
NFIR|71.9,0.0,1.7,14.6,0.0,11.9,26.0
NTML|80.0,0.0,11.2,6.2,0.0,2.6,0.0
NOCIL|36.7,0.0,4.4,0.4,0.0,58.5,4.9
NOTO|26.4,0.0,15.3,8.9,0.0,49.4,0.0
NVRT|0.0,75.0,2.0,1.6,0.0,21.5,0.0
NRBB|60.1,0.0,4.8,19.0,0.0,16.1,0.0
NTPC|75.0,0.0,11.6,10.7,0.0,2.8,0.0
NUSE|60.6,0.0,2.5,8.6,0.0,28.3,0.0
OIL|67.6,0.0,8.4,9.8,0.0,14.2,0.0
OXAU|56.2,0.0,0.0,0.0,0.0,43.7,0.0
OMAXE|75.0,0.0,2.4,11.1,0.0,11.5,75.5
ONGC|68.9,0.0,10.6,6.9,0.0,13.6,0.0
ONMG|4.1,44.6,0.3,6.1,0.0,44.9,0.0
OPCT|22.8,5.4,1.8,20.2,0.0,49.8,0.0
IFLEX|0.0,74.6,2.2,11.9,0.0,11.4,0.0
ORBIT|48.3,0.0,0.8,1.0,0.0,49.8,78.8
OREX|53.1,0.0,1.8,0.0,0.0,45.1,0.0
ORCHID|32.3,0.0,4.6,3.3,4.6,55.3,54.9
ORPR|38.2,0.0,23.1,0.1,0.0,38.6,0.0
OBC|59.1,0.0,24.0,9.9,0.0,7.0,0.0
ORHT|51.0,6.3,10.7,0.0,11.5,20.6,1.8
OMDCL|50.0,0.0,15.8,2.0,0.0,32.2,0.0
PROC|1.9,68.7,12.3,2.4,0.0,14.7,0.0
PAGE|0.0,51.8,7.5,32.6,0.0,8.1,0.0
PANB|74.5,0.0,0.6,1.3,0.0,23.6,35.1
PRMC|51.5,0.0,0.8,0.1,0.2,47.4,100.0
PAAL|37.5,0.0,0.0,11.9,0.0,50.6,0.0
PARS|74.3,0.0,0.1,9.9,0.0,15.7,87.0
PATEL|45.7,0.0,7.1,2.3,0.0,45.0,28.3
PTAR|46.0,0.0,0.0,0.0,0.0,54.0,0.0
PCJL|70.6,0.0,2.4,13.0,0.0,14.1,0.0
PEARL|53.4,13.2,6.6,5.4,0.0,21.4,0.0
MRJE|55.7,0.0,4.7,14.4,0.0,25.1,20.8
PERSL|39.0,0.0,9.8,27.4,0.0,23.9,0.0
PTEN|52.3,20.1,0.0,0.0,0.0,27.5,0.0
PLNG|50.0,0.0,3.2,22.1,0.0,24.6,0.0
PFIZ|0.0,63.9,7.5,4.9,0.0,23.7,0.0
PHIL|52.3,0.0,5.8,10.1,0.0,31.8,0.0
PHLM|0.0,71.0,0.0,3.2,0.0,25.8,0.0
PHNXM|65.9,0.0,4.2,23.0,0.0,6.9,0.0
PIIN|58.4,0.0,7.4,19.1,0.0,15.1,0.0
PIDI|69.5,0.6,3.5,15.7,0.0,10.7,0.0
NCHP|52.9,0.0,4.0,26.6,0.0,16.5,0.0
GUJG|74.0,0.0,18.7,0.9,0.0,23.2,0.0
PLPL|82.7,0.0,4.3,5.5,0.0,7.5,85.7
PNB|58.9,0.0,18.7,17.2,0.0,5.3,0.0
PGILT|74.1,0.0,2.2,0.1,0.0,23.6,0.0
PLRS|29.0,0.0,0.7,22.7,0.0,47.7,0.0
POME|48.4,0.3,0.0,4.9,0.0,46.4,0.0
PFC|72.8,0.0,9.6,11.8,0.0,5.8,0.0
PGRID|57.9,0.0,8.2,26.9,0.0,7.1,0.0
PRAJ|33.5,0.0,16.2,6.0,0.0,44.3,0.0
PREN|32.9,0.0,0.0,2.3,0.0,64.9,16.8
PRKI|46.5,0.0,3.2,3.5,0.0,46.9,39.2
PAIL|47.0,0.0,6.1,10.1,0.0,36.8,0.0
PRMI|38.6,0.0,2.1,0.0,0.0,59.3,0.0
PEFO|40.9,0.0,0.9,4.5,0.0,53.7,51.9
PRSE|0.0,0.0,0.2,1.9,0.0,98.0,0.0
PRISM|74.9,0.0,7.9,3.0,0.0,14.2,0.0
PRTH|6.0,0.5,4.6,0.0,0.0,89.0,0.0
PROV|43.4,0.0,0.8,5.0,0.0,50.8,44.1
PSLH|21.2,0.0,32.9,1.3,0.0,44.7,100.0
PTC|16.2,0.0,37.7,24.5,0.0,21.6,0.0
PUNL|13.9,23.2,6.5,7.7,0.0,48.7,67.2
PSB|79.6,0.0,10.8,1.8,0.0,7.8,0.0
PURVA|75.0,0.0,9.0,9.9,0.0,6.1,0.0
PVR|31.0,0.0,18.7,15.2,0.0,35.1,2.0
RDKH|40.5,0.0,9.4,19.6,0.0,30.5,22.1
PRCE|37.2,7.1,13.4,20.5,0.0,21.8,18.4
ROML|0.5,0.0,6.7,0.0,0.0,92.8,0.0
RAJTV|68.6,0.0,0.1,0.1,0.0,31.2,7.0
RAMS|53.2,0.0,0.0,0.0,0.0,46.8,0.0
RAJEX|53.8,0.0,3.4,16.3,0.0,26.6,0.0
RALL|50.1,0.0,6.4,13.8,0.0,29.8,0.0
RANB|0.0,63.4,8.3,11.8,1.5,15.0,0.0
RSYP|31.7,0.0,0.0,3.7,26.7,37.9,41.3
RTME|60.0,0.0,0.5,12.3,0.0,27.2,1.4
RYMD|40.2,0.0,12.8,6.9,1.3,38.8,0.0
RCFL|80.0,0.0,8.1,2.3,0.0,9.6,0.0
REDTN|0.0,21.0,7.5,37.3,0.0,34.1,0.0
REAG|37.4,0.0,0.2,22.2,0.0,40.2,18.5
RINF|45.4,0.0,0.2,0.0,0.0,54.4,0.0
RELXO|75.0,0.0,0.0,1.1,0.0,23.9,0.0
RCAP|54.1,0.0,7.7,19.5,0.3,18.4,33.1
RCOM|67.9,0.0,9.4,8.0,0.3,14.6,13.9
RELI|45.2,0.0,12.6,18.8,3.2,20.2,0.0
BSES|48.5,0.0,17.8,19.6,1.7,12.4,27.0
ADLABS|63.2,0.0,0.2,0.1,0.0,36.6,0.0
RPWR|75.0,0.0,5.4,5.5,0.0,14.1,22.6
RELIG|50.9,0.0,0.9,15.3,0.0,32.9,68.3
REHF|37.3,0.0,16.5,30.1,0.0,16.2,0.0
REIND|60.4,0.0,4.1,4.3,0.0,31.2,0.0
RAUT|50.0,0.1,0.0,0.0,0.0,49.9,67.0
ROLT|51.1,0.0,2.5,13.0,0.7,32.8,15.2
ROCH|71.0,0.0,8.8,0.0,0.0,20.2,98.0
RJSP|30.1,21.3,7.5,0.0,0.0,41.1,0.0
RUBY|74.9,0.0,0.0,0.0,0.0,25.1,0.0
RUSO|55.9,0.0,0.1,17.2,0.0,26.8,15.4
RUPA|74.9,0.0,0.0,0.0,0.0,25.1,0.0
REC|65.6,0.0,9.3,19.2,0.0,5.8,0.0
SKSY|14.8,0.0,0.0,1.3,0.0,83.9,81.3
SAEL|47.9,0.0,26.0,15.6,0.0,10.5,30.1
SAIL|80.0,0.0,10.8,5.9,0.0,3.3,0.0
SLZE|30.4,0.0,0.0,0.0,0.0,69.6,0.0
SMCO|28.9,0.0,36.3,7.7,0.0,27.2,99.2
GREMAC|33.2,0.0,0.5,13.5,0.0,52.8,0.0
SGMI|42.8,0.0,5.2,0.0,0.0,52.0,0.0
SHVM|46.9,0.0,13.9,5.9,0.0,33.2,3.0
HOCM|0.0,60.4,14.4,14.6,0.0,10.5,0.0
SWAG|70.1,0.0,0.0,0.1,0.0,29.9,0.0
GRMCO|59.1,0.0,0.0,0.5,0.0,40.3,0.0
SASK|33.8,2.6,10.6,2.9,0.0,50.0,0.0
SJVN|90.0,0.0,3.0,1.4,0.0,5.6,0.0
SVCH|71.6,0.0,9.1,4.6,0.0,14.8,0.0
SBI|58.6,0.0,20.9,9.7,2.1,8.7,0.0
SHAL|31.3,31.0,1.8,1.6,0.0,34.4,0.0
SGEAR|70.1,0.0,2.4,1.9,0.0,25.6,0.0
SHSCH|39.2,0.0,3.6,17.6,0.0,39.6,12.3
SHCN|63.8,0.0,18.8,1.6,0.0,15.9,0.0
SSTOP|67.3,0.0,14.9,2.9,0.0,15.0,12.6
SHRCM|64.8,0.0,6.0,10.9,0.0,21.2,0.0
RENSU|27.6,27.9,5.6,8.3,0.0,30.6,21.5
SHCU|33.8,0.0,2.4,24.8,0.0,39.0,0.0
SHTRA|26.1,0.0,2.0,53.2,0.0,18.7,0.0
SICAG|55.1,14.2,0.3,1.3,0.0,29.1,41.7
SIEM|0.0,75.0,9.1,4.4,0.0,11.5,0.0
SXCN|56.4,0.0,21.2,9.4,0.0,13.0,0.0
SNTX|43.8,0.0,4.9,20.9,0.0,30.4,51.6
WIRE|42.8,30.0,2.3,7.9,0.0,17.0,44.6
SKF|0.0,53.6,22.6,9.3,0.0,14.5,0.0
DLIK|74.5,0.0,0.0,0.0,0.0,25.5,0.0
SWMZ|0.0,44.0,19.8,0.0,0.0,36.2,0.0
SOBHA|0.1,60.6,14.0,21.8,0.0,3.6,18.0
SOEX|71.7,0.0,19.1,1.1,0.0,8.1,0.0
SOST|32.5,20.1,1.2,0.2,0.0,46.0,0.0
SSOW|32.8,0.0,0.3,4.9,0.0,62.0,5.5
SIBK|0.0,0.0,12.0,41.7,0.0,46.3,0.0
MOLF|53.5,0.0,0.0,0.8,0.0,45.7,23.7
SBPR|59.5,0.0,0.0,0.0,0.0,40.4,0.0
SRNF|49.3,0.0,0.1,12.3,0.0,38.4,0.0
SRFL|52.4,0.0,13.5,10.2,0.0,23.9,0.0
STCI|90.0,0.0,2.0,0.2,0.0,7.9,0.0
STEA|33.9,0.0,0.0,9.9,16.9,39.3,55.9
STRL|3.6,49.7,9.5,11.9,12.5,12.9,0.0
STOPT|1.5,53.2,8.4,1.2,0.0,35.7,0.0
PLLB|27.7,0.0,37.8,8.6,0.0,25.9,0.0
SUBEX|0.5,0.0,0.2,0.1,0.1,99.0,100.0
SUNP|63.7,0.0,5.1,23.0,0.0,8.3,0.5
SUNTV|75.0,0.0,1.9,16.8,0.0,6.3,6.4
SCLAY|75.0,0.0,14.5,0.0,0.0,10.5,0.0
SFN|35.5,0.7,7.7,5.3,0.0,51.0,0.0
SNFS|49.5,0.0,19.3,1.4,0.0,29.8,0.0
INET|73.5,0.0,0.0,6.0,0.0,20.5,0.0
SENGG|51.8,0.0,1.4,2.4,0.0,44.3,0.0
SPRM|49.7,0.0,5.9,21.6,0.0,22.7,0.0
SVNP|63.4,0.0,0.0,0.0,0.0,36.5,0.0
SUZL|34.5,0.0,24.4,12.9,0.2,28.3,98.6
SWNM|71.7,0.0,2.6,10.6,0.0,15.2,18.7
SWRJ|50.6,0.0,10.3,2.5,0.0,36.6,0.0
NMPW|56.2,8.0,0.1,0.0,0.0,35.8,0.0
SYPH|75.0,0.0,2.7,3.8,0.0,18.5,0.0
SYBK|67.4,0.0,13.2,6.6,0.0,12.8,0.0
TAJGV|75.0,0.0,0.7,3.4,0.0,21.0,0.0
TAKE|10.5,57.9,0.7,0.6,0.0,30.3,0.0
TBVF|53.4,0.0,5.9,10.8,0.0,29.9,0.0
TLNP|35.3,0.0,31.6,7.6,0.0,25.5,0.0
TANSL|33.6,0.0,0.0,0.7,0.0,65.7,0.0
TTCH|31.1,0.0,23.7,21.9,0.0,23.3,4.7
CCOFF|57.5,0.0,5.0,0.0,0.0,37.6,28.9
VSNL|75.0,0.0,11.6,7.9,0.0,5.5,4.7
TTEX|45.1,0.0,3.8,3.5,0.0,47.7,0.0
TTEA|35.1,0.0,11.3,24.0,1.7,28.0,5.3
TINV|73.0,0.0,4.5,1.5,0.0,21.0,0.0
TELCO|34.3,0.0,10.1,27.0,21.3,7.3,6.5
TTPW|33.0,0.0,22.6,25.8,0.2,18.5,5.1
TTSP|54.5,0.0,2.9,9.2,0.0,33.3,0.0
TISCO|31.4,0.0,24.7,18.2,2.4,23.3,9.0
HGTEL|63.1,11.8,0.2,0.7,0.0,24.2,34.7
TCS|73.9,0.0,6.7,14.9,0.0,4.5,2.0
TEMH|36.3,0.0,9.7,39.1,0.0,14.9,0.0
TEEL|58.0,0.0,7.2,5.5,0.0,29.3,0.0
TIIL|75.0,0.0,0.8,2.3,0.0,21.9,0.0
TXML|55.1,0.0,18.6,0.5,0.0,25.8,1.0
IHCL|37.5,0.0,22.0,17.9,0.0,22.5,0.0
MDCM|42.3,0.0,17.1,20.3,0.0,20.2,3.6
TRMX|62.0,0.0,6.8,16.6,0.0,14.6,0.0
TUMI|46.6,0.0,0.1,0.0,0.0,53.3,0.0
THOM|0.0,75.0,0.2,12.4,0.0,12.4,0.0
TILL|37.1,19.3,16.0,2.7,0.0,25.1,0.0
TLKN|55.0,0.0,0.2,0.9,0.0,43.9,85.3
TTECH|58.5,0.0,9.1,19.2,0.0,13.1,17.6
TMKN|0.0,75.0,5.5,6.4,0.0,13.2,0.0
TNPL|75.0,0.0,0.0,0.1,0.0,24.9,0.0
TWL|53.1,0.0,2.9,4.7,0.0,39.3,0.0
TITN|53.1,0.0,2.4,21.7,0.0,22.9,0.0
TORR|71.5,0.0,7.0,12.6,0.0,8.8,0.0
TRPWR|53.4,0.0,22.7,1.7,0.0,22.1,0.0
TRCP|69.1,0.0,1.3,1.7,0.0,27.7,0.0
THEL|27.8,0.0,10.7,1.5,0.0,60.1,100.0
TRENT|32.6,0.0,19.7,19.3,0.0,28.4,0.0
TRFL|34.3,0.0,8.6,0.0,0.0,57.1,0.0
TBZL|74.1,0.0,0.1,15.4,0.0,10.4,0.0
ABHI|66.6,0.0,1.6,0.7,0.0,31.0,0.0
TREN|68.2,0.0,0.0,14.9,0.0,16.9,0.0
TTKP|65.4,0.0,3.7,5.2,0.0,25.8,0.0
TKPR|70.4,0.0,6.1,14.8,0.0,8.7,0.0
TUBE|48.3,0.0,12.3,13.2,2.8,23.4,1.5
TULIP|67.8,0.0,0.0,16.0,0.0,16.2,89.1
TVTD|57.5,0.0,3.4,0.0,0.0,39.1,0.0
GBN|60.4,0.0,3.2,8.5,0.0,27.9,0.0
TVS|57.4,0.0,16.9,5.3,0.0,20.4,0.0
UPHT|88.4,0.0,0.0,0.0,0.0,11.6,0.0
UDBW|24.9,25.4,4.8,3.2,0.0,41.7,14.8
UCLF|70.3,0.0,0.4,0.0,0.0,29.4,2.1
FXIN|43.5,0.0,0.1,6.0,7.6,42.8,0.0
CEMCO|61.7,0.0,5.2,20.4,1.8,10.8,0.0
UNCHM|50.1,0.0,15.1,3.0,0.0,31.7,0.0
UNBK|60.1,0.0,16.6,8.5,0.0,14.8,0.0
UNTE|47.5,0.2,2.1,26.2,0.0,24.1,90.4
UTBK|88.0,0.0,5.2,0.3,0.0,6.5,0.0
UDBS|26.9,25.4,3.5,2.4,0.0,41.8,25.3
MCDL|27.5,0.0,6.2,45.8,0.3,20.2,3.8
UNFRA|62.7,0.0,6.2,0.0,0.0,31.1,0.0
UNPS|29.8,0.0,7.1,48.6,0.1,14.5,8.3
USBN|30.3,11.7,18.1,2.9,14.5,22.5,0.0
UTMS|31.8,29.1,0.2,27.3,0.0,11.6,2.9
VGUARD|66.2,0.0,1.2,18.9,0.0,13.8,0.0
VMART|57.6,0.0,6.8,23.1,0.0,12.5,0.0
VTECH|12.8,18.1,17.9,31.7,0.0,19.4,0.0
VLIN|65.0,0.2,0.2,0.0,0.0,34.6,0.0
VAKRA|38.8,0.0,6.5,3.0,0.0,51.7,0.0
MHSP|61.0,0.0,11.2,11.3,0.0,15.7,0.0
VNSH|15.6,22.2,7.9,0.2,0.0,54.1,41.0
SESA|0.0,54.9,7.5,18.0,8.4,11.2,0.0
WSHT|56.1,0.0,8.8,3.2,0.0,31.9,0.0
VSRM|32.9,0.0,0.2,0.6,0.0,66.4,36.4
VDFN|68.5,0.0,10.0,3.0,4.8,13.7,70.1
VBANK|74.1,0.0,7.9,2.0,0.0,16.0,0.0
VNOR|72.3,0.0,6.9,1.0,0.0,19.9,0.0
VIPI|52.4,0.0,2.8,5.8,0.0,39.0,0.0
VINFY|46.2,0.0,0.0,0.6,1.6,51.6,45.2
VAMP|47.5,0.0,8.2,29.0,0.0,15.3,0.0
VOLT|30.2,0.0,25.4,18.6,0.0,25.9,0.0
VST|0.0,32.2,14.3,11.9,0.0,41.7,0.0
VSTT|50.9,2.9,10.6,3.4,0.0,32.2,0.0
WABCO|0.0,75.0,8.7,2.5,0.0,13.8,0.0
WLCH|41.9,13.1,5.7,0.3,0.0,39.0,0.0
WSGJ|36.0,2.4,8.4,6.5,8.8,37.9,0.0
WLSP|73.3,0.0,6.1,1.7,0.0,18.9,0.0
WNDT|39.9,39.9,0.1,0.0,0.0,20.2,0.0
WSCS|54.8,0.0,7.3,0.0,0.0,38.0,0.5
WHEEL|40.8,34.2,5.6,0.0,0.0,19.4,0.0
WHRP|0.0,75.0,5.8,8.5,0.0,10.8,0.0
WMPL|75.0,0.0,1.7,0.1,0.0,23.2,0.0
WPRO|73.5,0.0,3.5,10.1,1.9,11.0,0.0
WOCK|74.5,0.0,2.3,7.7,0.1,15.4,0.0
WYLD|0.0,51.1,11.3,7.2,0.0,30.4,0.0
YES|22.1,0.0,20.7,45.1,0.0,12.2,3.6
ZNDU|35.5,0.0,0.3,0.0,0.0,64.2,0.0
ZEE|25.1,17.9,3.4,47.9,0.0,5.6,36.5
ZNEWS|69.1,0.0,5.1,6.1,0.0,19.7,35.7
ZINF|64.9,0.0,0.0,5.5,0.0,29.6,0.0
FUJI|45.3,2.3,0.5,13.0,0.0,38.8,0.0
ZFSG|47.9,25.8,0.1,0.1,0.0,26.2,0.0
ZUAR|39.4,25.5,13.6,3.8,0.0,17.7,11.8
CRNU|72.5,0.0,7.9,7.9,0.0,11.7,0.0
ZYLOG|2.5,1.4,6.1,0.7,44.2,45.1,81.9
